id,weight,year,country_code,country_name,country_year,life_evaluation,life_satisfaction,positive_affect,absence_negative_affect,gender,age,age_squared,relationship_status,food,housing,health,water,air,healthcare,security,security_obj,social_support,respect,education,interesting_activity,recreation,occupation,freedom,personal_income,relative_income,country_average_food,country_average_housing,country_average_health,country_average_water,country_average_air,country_average_healthcare,country_average_security,country_average_security_obj,country_average_social_support,country_average_respect,country_average_education,country_average_interesting_activity,country_average_recreation,country_average_occupation,country_average_freedom,gdp,growth,social_protection,welfare_state,government_effectiveness,democracy,importance_rich,religious,altruistic_behaviour,rating_economic_conditions,confidence_institutions,expected_economic_conditions,satisfaction_standard_living,gini
10900,1.613945140633513,2013,AUS,Australia,Australia_2013,7,NA,0.9743734379332439,0.9734968434738711,female,47,2534,partnered,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,9.75645983417222,87.82176582415306,75.57736365177522,94.94851041525904,85.25979427827562,87.95588349303684,80.79648111318046,77.6651609804567,48.25288993975015,83.23755463048718,83.22408897877513,82.6961988763083,95.73737493378222,71.88364977959391,62.33302943332699,91.93316986629756,91.88954885841538,10.791574647141644,-1.5234547391626272,89.44601578233708,25.132699937032648,1.1412443621413981,0.861389444095091,2.590492848996561,yes (formally),0.6964781799065841,NA,0.9324218786880677,0,1,NA
9802,2.1403281248499617,2016,AZE,Azerbaijan,Azerbaijan_2013,5,NA,0.8040490734462684,0.9477594911983941,male,26,538,single,1,1,0,1,0,NA,1,1,1,1,0,0,1,1,1,9.084999672794376,68.61809664630215,58.41356693067597,49.04794447799116,78.94365271261283,61.21295689228583,66.05190692694102,36.28116235509596,73.45966586409327,91.824114864455,77.73639381366512,78.09438577586593,74.74772985913346,36.546255298244276,54.63942498545524,85.45155794115021,52.50000795860943,9.429101959170332,2.476843256301903,40.26293029263725,NA,-0.21975130775815457,-1.267726823426217,3.248561806213867,yes (practising),0.3938058734767725,NA,0.8369341172507067,0,1,NA
11753,1.5119383471457568,2020,UGA,Uganda,Uganda_2021,3,NA,0.9814488682754718,0.978697653566573,female,28,1652,single,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,5.598801438532917,41.252475450833096,36.6464330846538,57.0999948455741,67.8904493748198,63.21337814303158,84.06163142115919,45.646831057018936,30.632539445001797,51.38221508913833,77.89639121059861,78.5300607570246,53.46772918122645,53.984686640431896,68.25748637498694,88.68512770120181,67.0666501157275,8.787626423798379,-1.7128826886823152,6.674810958127988,NA,-0.5948500341897592,-0.40055301321886644,NA,yes (practising),0.33830534040272026,2,0.9092666738222466,0,1,NA
13053,2.100998054152888,2012,KEN,Kenya,Kenya_2012,5,NA,0.43487121696961284,0.2698638242234459,female,55,5129,partnered,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,6.8579915203811215,45.82975455015989,34.60498744218132,68.80840616967963,69.4586078414214,61.439877139327606,66.45545814663092,57.28876511047768,36.48956361545143,64.63566562350024,81.57526085633539,80.45601825997254,57.7846502539389,54.43974871267186,65.19294039835609,86.67402557867447,64.6587099716986,8.443932668104644,3.044015505962908,12.246832194563321,NA,-0.3697427193268604,-0.1343743288028477,NA,yes (practising),0.3003625197871166,NA,0.9946188837037199,0,NA,NA
12252,2.0007672255869493,2012,ARM,Armenia,Armenia_2011,3,NA,0.09278814320090677,0.3481123879766665,female,73,6100,partnered,0,0,0,1,1,0,1,1,1,0,1,0,0,1,NA,4.336036850416036,15.926829867813872,58.08674073834223,70.75580088842142,76.35667487555925,61.77960625380471,58.676012595403655,30.931592208237753,63.61669916511373,75.72737394272515,70.5563989401297,85.5430266723916,78.67724084749361,31.376826778829745,43.16611176773771,85.23002662527321,48.05526113625081,9.537945471196904,-3.027108795858887,47.347215352398706,NA,-0.511069626963345,-0.7356824370369787,3.3208470921527233,yes (practising),0.3890448458982816,NA,0.6596999722556278,0,1,30.795198233682694
13804,0.5707634226081748,2017,COG,"Congo, Rep.","Congo, Rep._2018",4,NA,0.8542992621174711,0.8980688283414521,female,26,4456,single,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,7.865932714542865,73.61945365780771,31.70836757381848,45.40681992493982,56.416064887422365,49.01585956619359,64.29024468622308,36.35247580750543,39.21169825614365,69.41293780683772,74.12991319372006,72.29858204203704,63.37216994340447,59.06767697829386,66.51398892896819,91.00803979517734,66.11519705620185,8.330300297870084,-8.092675307637126,NA,NA,-1.1413087519342417,-0.8629189215477696,NA,yes (practising),0.23589578975860248,2,0.07261328661005555,0,1,NA
14443,1.30861736847325,2013,DOM,Dominican Republic,Dominican Republic_2013,4,NA,0.9753091365643628,0.8889829311300264,female,27,387,separated,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,8.627800397497015,78.57598074295629,56.85259161528906,67.76319864216781,70.36384721253741,63.2654917148621,73.4686925431991,58.24085589081672,35.54182155734073,75.38628489748795,88.09424656868228,93.72495853559697,63.96723096205773,68.0129586464712,69.72060215375875,86.19138291340201,80.92986894820602,8.95581899906821,0.25609552380999556,54.20258597589931,NA,-0.36543383858377065,0.5536175092237179,NA,yes (practising),0.3346170656510692,NA,0.9976403221416643,0,1,41.59529272614327
11002,3.325158739536149,2011,TZA,Tanzania,Tanzania_2011,4,NA,0.11743124906035461,0.441182373107635,male,47,3195,partnered,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,6.838696559727111,61.38225712714893,60.6693636064049,77.78424369762926,75.15021230346483,40.040166589587,69.14069618529686,27.02112912094575,39.55452485252318,74.35236159921834,82.03561634957539,76.13288786002464,28.44153684387333,59.54995391306903,80.15447896094466,95.44223616768221,81.56156248194573,8.189294785788013,2.0389901192691506,16.574179959647868,NA,-0.05101445502492574,-0.21804510907043917,NA,yes (practising),0.9592219591124503,NA,0.3313971248430387,0,0,40.70171498393573
11812,3.74305712057744,2010,BWA,Botswana,Botswana_2010,4,NA,0.5048415596663182,0.4165730977279099,male,19,1384,single,0,NA,1,1,1,0,1,0,1,1,0,0,1,1,1,5.925164473382528,9.348818315626398,44.24553320454134,NA,69.77449281556633,68.46928395121489,69.78488694515897,61.93411985784275,24.54713184220999,61.43331647197321,88.81344007884198,81.60195347973965,49.48769616437105,41.85337914501914,71.00636480989087,81.67438426138605,79.00482196825021,9.4418959915463,1.169231774642424,16.939173754846692,NA,-0.2939331069411663,0.4682565760821453,NA,yes (practising),0.2963016065262249,NA,0.7876805227536651,0,0,NA
13025,4.039531492301908,2016,NOR,Norway,Norway_2020,5,NA,0.9707355399518469,0.537725210944718,female,44,2092,partnered,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,9.896536637593787,24.442935007969716,94.94065045890824,89.69238077202372,75.4312411271322,90.90455618972518,80.96449245872981,85.29977968622258,72.57030117526115,88.09129726894243,75.65139689117635,94.23875960537738,80.10990395265922,57.826315112385984,70.60651162066128,96.09298659624444,88.2035897048586,10.979011081005927,0.712127198173133,91.20972612738544,NA,1.2685364134240689,1.4967978761214835,2.2294026781013687,yes (formally),0.22204675373580485,2,0.25033611860552485,0,1,NA
11690,1.1994793840049989,2017,GTM,Guatemala,Guatemala_2018,5,NA,0.6494313460092171,0.7864053775666003,male,36,2651,partnered,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,7.439869076215599,53.50357106740789,49.13875710344092,59.02827158482709,80.92702613678229,68.01861156661354,72.9134631815554,53.50387832742287,47.89732830292972,76.48959140846901,65.24714319131841,89.55657348954921,49.69335483635111,71.80798760631231,69.45762554096115,86.64933442262678,89.92486071007254,8.383605874330412,1.605159201958577,13.756701642551544,NA,-0.48551082807986357,-0.40207552932228713,NA,yes (practising),0.4979135967107696,2,0.46888579027632604,0,0,NA
11204,1.936257787172259,2014,DNK,Denmark,Denmark_2015,5,NA,0.46326041134272494,0.7675583005650057,female,39,4326,single,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,10.110223155431788,67.62543404472642,90.18149869483055,86.6290836593537,71.07972808591934,79.3935068837919,91.69243398593328,90.14237185466814,65.9229201307479,74.27525530519767,94.01843391013202,93.22050769637868,93.97955670722583,71.64463538216354,63.617447278894154,94.74050490155764,93.3966965846303,10.704803338463377,1.3069046151788297,88.18712177094018,29.51105532930063,1.7002175089174913,1.4870104434098745,NA,yes (formally),0.3746469827882671,NA,0.503868817640239,0,1,30.032519305411157
13472,0.8710027866711576,2014,SAU,Saudi Arabia,Saudi Arabia_2014,4,NA,0.02205145626800422,0.029451851195986964,male,38,2455,partnered,0,0,1,0,0,1,NA,NA,0,0,1,1,0,1,0,10.076024442187958,69.57475209345954,59.90976056958354,65.26731994357742,79.63937329734767,74.91567633796696,76.41754333276111,69.68619904816744,NA,NA,80.09030807703803,86.58374153239872,75.01824183936037,49.52361897040386,66.88595224568093,86.79632931863087,75.0837254599308,10.57843172014398,-0.3972942687638048,56.61741873643835,NA,0.2080749854696799,-1.862023576931808,NA,NA,0.511633041177817,NA,0.989684770224248,0,NA,NA
11979,0.4548693514036435,2012,CMR,Cameroon,Cameroon_2011,3,NA,0.8355845699356987,0.49118466628925495,male,78,5855,partnered,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,7.811052246799259,86.4470142789376,34.90696696779242,78.5411280217575,69.73946604239221,52.03545994922418,82.40837853390114,48.109649425186944,48.606535052423865,75.01171052855055,77.25303897749524,84.82358107559192,49.49124061685117,56.49449558600112,67.34158877464463,89.9342742468194,84.09719372772639,7.9012894674161,-2.8851096497237307,21.220694334091807,NA,-0.8392350752161097,-1.030048329994794,NA,yes (practising),0.5898067280597139,NA,0.2891123812600864,0,0,NA
12791,0.5767201537429719,2017,PRT,Portugal,Portugal_2018,7,NA,0.3951144097270448,0.3759325219492127,male,42,1917,partnered,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,8.176841189716413,22.96069726982014,73.56008840064875,83.5454170002426,73.48898240087834,84.66067718653946,82.01079529411057,68.84634393868429,67.27293557069582,88.46876087144331,87.71810425471813,90.19467735538477,62.984962945635004,53.4984222500992,78.98252259865005,96.14580494613479,79.70861918531769,10.513384693564232,4.385264808199897,75.62980441017419,37.28550040533695,0.76946382030802,1.0904936408351138,NA,yes (formally),0.3880906057522513,3,0.9305484037040495,0,1,36.95254803105184
12023,1.0770066020247264,2019,GHA,Ghana,Ghana_2020,5,NA,0.4952851147506183,0.9791178634273415,female,20,561,single,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,5.873948270881407,14.45078505370722,47.70987775768823,59.65979841253864,77.54254214106231,76.14969927069518,80.10356463308153,65.70586170593424,43.748521593199676,64.4224940207063,72.06340090006451,71.60897603989466,67.96780008900954,55.81413477058579,59.602869278183285,90.47705910841113,65.93096236265337,8.66141729240155,1.4142834741401078,24.53276125254431,NA,0.06848875296845475,0.9255526781705168,3.8817345845337186,yes (practising),0.632239320090237,2,0.9226276282124477,0,0,NA
13731,2.5531459577335136,2010,IDN,Indonesia,Indonesia_2011,4,NA,0.9352663799005476,0.9641616364667747,male,56,2532,single,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,7.878293185565724,90.08064535087786,59.27896500424089,81.11358413116687,58.663080364326575,72.37826704880298,84.71590175011832,72.48169557532339,74.05562433744782,84.91279905793537,81.12331184380339,87.70352014839233,60.331164288025704,47.69033135495091,79.57854903820166,88.69979156694795,74.52215460626171,9.374882980459494,-0.786755296420294,31.47185431825327,NA,-0.2816807237036042,0.1066134061818343,3.068916327771711,yes (practising),0.2205205493645281,NA,0.9958941885742684,0,1,42.552526643717854
8110,1.4650932340287173,2011,GHA,Ghana,Ghana_2010,5,NA,0.9599567000882226,0.7414259606289685,female,29,739,partnered,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,6.885619876470319,75.98605414476069,57.24326336699293,74.86702068385237,65.3401439548817,66.12307336147778,87.20563111036586,51.61510569544174,45.12575967936791,69.17594677569335,76.21647908391482,90.8740303391354,28.18197108013723,52.9662138013973,80.93914170808183,92.08929528380523,89.17133375989545,8.012529775445348,9.125904814276781,30.73683896853086,NA,-0.03444493355067749,0.3517838142511752,4.071072352503409,yes (practising),0.7015601169529806,NA,0.8196973045948324,0,1,NA
12613,1.8720373824490841,2016,HRV,Croatia,Croatia_2017,6,NA,0.5856610659184003,0.28474118093852857,male,37,2929,partnered,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,7.2674041383651895,11.112030160055575,75.15230615936157,87.94794363185281,68.33039948970352,85.99405594629742,86.82522319207054,57.202758453522776,57.717986668346796,81.68367681605903,73.30575253595576,78.98620459635416,66.65468016843754,47.850449880785206,66.20214841386164,91.90587878313116,74.33747887244428,9.724420223734377,5.249067494672842,65.65030525636081,NA,0.4441916519452317,0.438003044064776,NA,yes (practising),0.008796812004191367,1,0.007528174161349512,0,0,35.04609538323774
11955,2.1386379394981057,2013,CHN,China,China_2012,5,NA,0.8651080853307827,0.6138572508040199,female,37,3564,partnered,1,1,NA,NA,NA,NA,1,NA,NA,1,1,0,1,0,NA,7.111353733522274,15.013957571810085,87.4771029396466,73.37250118509253,67.38734659195408,70.77226646674556,70.27345747711807,66.51952604310814,68.5392901968522,84.56328250833091,74.37841042794474,90.16932245894957,49.92364538761494,48.60094401833304,80.62961099970201,94.9648001912605,79.18849592063535,8.05778562412433,6.439514903873578,66.51905021805335,NA,0.03130761953919725,-1.6484460903670766,3.3504810760832595,NA,NA,NA,NA,NA,NA,44.04411795485004
12356,2.7646842739637756,2017,ECU,Ecuador,Ecuador_2018,8,NA,0.8991339020302024,0.9026382154553331,male,21,2697,single,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,6.746205832785049,25.59370401729113,52.885398762824124,57.077787226102586,78.36286560471102,63.64268160538398,78.27426281947528,49.74362819181478,67.31221683381547,66.36080656863199,54.63837877245565,94.61912680764136,72.85588202551946,63.76939689666248,74.16230100575744,88.51843211749511,82.06881458075239,9.327593166592392,-6.337797428155657,36.615634644797304,NA,-0.4820190462315981,0.18604175821302246,2.8797198296130215,yes (practising),0.3880161608771223,2,0.8810727681628214,0,0,44.32015828367587
13924,3.0141048500520835,2013,POL,Poland,Poland_2014,4,NA,0.7233558105129989,0.039847493949596545,female,86,6177,widowed,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,7.646128531257247,50.01040679833953,81.93278599765164,91.439804304995,67.28162712569595,81.77885855229336,75.36960271092796,48.97456893783339,64.31571675982022,87.41650116396802,81.0052141792496,91.09981374631874,76.43796643722288,39.17952955442303,58.012569640819564,94.08554838476202,75.00971869643453,10.16863095720261,2.5805858625634905,82.8991550841803,NA,0.47528384084812425,1.2905062982891458,3.025851852312436,yes (formally),0.34378191008993875,NA,0.08595370401985658,0,1,32.09476685152358
11851,2.0166305819514005,2013,GBR,United Kingdom,United Kingdom_2012,7,NA,0.9083606482014016,0.9217004967611054,female,80,6898,widowed,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,10.45124531117328,82.55088073218812,89.22948293382461,95.41413007674916,80.45386402184113,80.93636702285164,88.72213597579878,88.12565439301895,69.68322507616594,81.27633053995555,88.19074500667155,91.98812109820611,86.25573363690047,54.06240115701594,58.65365722907495,94.29004253562003,84.37908493582925,10.426777058101345,-0.6636256007746204,88.55778158977814,25.424138263755083,1.4177305120356065,-0.31444115992723676,2.5626716428808276,NA,NA,NA,NA,NA,NA,32.467228725016916
12309,0.7869168863836445,2016,SEN,Senegal,Senegal_2020,5,NA,0.40771852656460095,0.621235629728163,female,25,1621,single,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,6.646796984958739,57.61283707056211,38.565842469317204,61.98442044181485,62.30801250168351,85.9117027294931,64.51098010227149,39.53511474254903,50.65453739601399,72.98678049587564,62.55120876301232,90.35320514612201,31.444397469189376,63.971152151687285,67.77177841179733,89.35044411969776,78.63759551382186,8.570452711944352,1.3437670460629334,32.13251231254311,NA,-0.22102177425400743,-0.17968112102050005,NA,yes (practising),0.21920089845706767,2,0.005903460620809232,0,0,NA
12145,1.1696768532809476,2018,KGZ,Kyrgyz Republic,Kyrgyz Republic_2018,4,NA,0.8342158938397487,0.8729402585404348,female,23,1749,single,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,7.144911693366745,45.59408273335766,73.85270374438362,51.33350840075432,69.27255489944068,65.87744267250255,84.77788526862415,67.62253510813136,39.973744805813894,89.2534152788109,90.55109281208966,73.82782606050876,73.71572184870605,32.72057274159859,72.06261794963662,92.5372415694693,80.78183885448598,8.53995458550307,0.9383049812516069,49.548990101385925,NA,-0.6685701176735042,-0.34106163793477806,3.9788553426788384,yes (practising),0.36375087914440984,2,0.9781654998878885,0,1,31.741593258219226
12688,1.1392756421738786,2019,RUS,Russian Federation,Russian Federation_2020,6,NA,0.9420312276932531,0.9698336827263031,female,33,2828,separated,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,9.268289995782272,94.73130981296937,61.41160768560694,56.71173676471041,63.05505275543958,59.79093124965676,55.569465128098756,39.61305531184411,60.93441508324564,91.01837361440725,78.87176831647044,89.44151571120577,89.18874863735536,55.00097538974247,57.22726565662764,91.2743567442155,73.11773992261114,10.106394550118852,1.1585059137635825,90.4861175461993,NA,-0.14770407225304294,0.1496172103367781,3.5732339741811474,yes (practising),0.0728115738707844,2,0.7608957400596666,0,1,37.87001092911294
11291,2.1655375301533235,2020,AFG,Afghanistan,Afghanistan_2021,0,NA,0.07358837864948353,0.32365511165881544,female,18,525,single,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,4.75303694170041,32.4624220639948,35.41866134314921,53.35558881654042,73.35816900407265,74.6340496812671,79.05600990776503,32.66672578113558,22.111888993008854,67.74616931480483,41.45467794896722,77.24846065852259,25.78330718389646,22.899210320574987,30.851344767213774,74.51024455857487,43.82873033854966,7.70390204912626,-7.944496786489922,21.736270918486007,NA,-1.5662059341625099,-1.0566890967831637,NA,yes (practising),0.3923488099480549,1,0.15464426303160167,0,0,NA
11819,0.9909440149469151,2018,COM,Comoros,Comoros_2022,4,NA,0.016171674526131757,0.22394082725722608,male,63,1386,partnered,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,7.13683364112389,70.15503942270654,40.51626882861296,56.95502387847263,53.372698427001474,54.01948322847105,68.16471468777569,38.84356504221905,45.42671324609156,68.96731780540013,53.46901078032885,88.55510881294006,39.503471420860706,48.30629211671307,64.65787723847966,92.44067721922764,48.79848494385074,7.8113144754685635,4.396432120068881,NA,NA,-1.0271060254869868,-0.8628474410526877,NA,yes (practising),0.5241791625168672,2,0.3456295615203904,0,0,NA
10670,1.2298765071961466,2015,KWT,Kuwait,Kuwait_2014,7,NA,NA,NA,male,31,1543,partnered,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,8.402379470098769,35.22741378735837,80.97504507671972,79.01617715242656,NA,NA,NA,NA,NA,NA,NA,NA,85.69872372752829,NA,NA,90.58603029255427,NA,10.831127735423888,-1.0178119616201555,21.22842292398384,NA,-0.24269372602553385,-0.6760792612070068,3.4715297550651893,NA,NA,NA,0.8907622371724218,NA,1,NA
11908,1.9996625523827323,2010,DZA,Algeria,Algeria_2011,7,NA,0.1292628298054281,0.7334035269419653,male,25,1983,single,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,8.033693936710993,77.66390139497547,77.68404704902328,70.00395436351432,83.67570623521067,64.058227953406,63.00242773037887,55.621052948676805,61.920330456588076,83.6212696554709,73.67850145754166,75.95952416165674,32.60683312609191,43.09129208758268,58.945511574211395,87.37986220665849,56.74353696974097,9.267034934022902,-0.896306517183409,NA,NA,-0.5162486442924384,-0.9391229498470292,3.935670652335766,yes (practising),0.6711652681281323,NA,0.9468196308400767,0,1,27.749447355103936
